Timestamp,RPM,GPS_Speed,Accel_X,Accel_Y,Accel_Z
2024-01-01 12:06:25,2974.1355774949816,43.21761669167094,37361694031.92911,2.75849182537134,9.838082641834527
2024-01-01 13:36:24,3101.8977205143074,4.1645913906431495,-0.03677077863184194,3.0878817469891233,9.93427218613512
2024-01-01 13:38:35,3177.7978404621986,47.42248168956245,-0.16913462089882259,2.1107473456527766,9.826516392274659
2024-01-01 16:58:07,3076.118068495076,39.115821793408266,-0.0028197931813343157,2.122932375191458,9.735100147952686
2024-01-01 17:52:03,3103.3686521649256,434417593.4034362,-0.0125296444243643,2.539210143543162,9.888360678599417
2024-01-01 18:47:41,3229.6657520631734,56.96551386222505,0.04824804968134586,175.61902291459955,9.66338016623311
2024-01-01 19:37:20,3267.2891101571845,55.24379523003137,0.016901029138572516,-5074395202476693.0,13597.550613446758
2024-01-01 21:10:18,3193.4349668808018,47.59150445638186,0.15959890992244727,2.3758856880266763,9.833584726472008
2024-01-02 01:36:33,3229.7818609563183,53.203974299635206,0.18470172320947376,2.608345012537527,9.85163966677866
2024-01-02 04:42:35,54.2325711106696,47.18526385876292,-0.21012466436556024,-6904619242.063908,9.675494877649601
2024-01-02 08:25:39,3245.8016268960655,40.167666469307385,0.17375450011815421,2.141078383914715,9.761718251901327
2024-01-02 08:47:13,3298.095901771976,44.849108585931866,-0.2372672854219709,2.017236547194914,9.739391616778034
2024-01-02 09:00:34,3324.740838576805,28225827589.050873,0.11757117762754701,2.5386785567859103,9.751332367711841
2024-01-02 16:05:56,3367.384771118958,3.6907314223369485,0.12394775694057375,2.4897651989868415,9.894359777627296
2024-01-03 02:51:02,3434.7669584496844,50.30458447987017,-0.38226337833250085,2.6310202517641716,1001442.5302047275
2024-01-03 06:56:15,3478.83068497167,50.683269293200645,0.018595849305881932,2.181169981490017,9.79808778201463
2024-01-03 14:34:41,3575.148348314798,376458.91365856456,-0.09369922267206315,3.4358225919266743,9.745403807288508
2024-01-03 19:59:21,3478.0860929866576,60.30108597161018,-0.151753051587075,2.4839099572476853,9.665035032977986
2024-01-04 03:30:36,3607.4699788890734,65.20595085057677,21659378049.75524,3.0868635049141457,9.942018493878196
